Source,Date,Author,Comment
318BREI8p9k,2020-09-18T04:01:15Z,Seyfeddine Benamor,♥
318BREI8p9k,2020-09-17T23:05:35Z,Rabah ARack, 🤮🤮🤮
318BREI8p9k,2020-09-17T13:40:42Z,A H,Tfou
318BREI8p9k,2020-09-17T10:10:41Z,Houcine Ait Saidi, ........🤣🤣🤣🤣🤣🤣
318BREI8p9k,2020-09-17T09:12:21Z,Souma Sounia, 😑😑😑
318BREI8p9k,2020-09-17T07:34:45Z,Miliana Miliana,Tout lmonde dit que tu fumes je suis choqué cest degueulasse
318BREI8p9k,2020-09-17T03:09:39Z,Bilal DZ,Swtak yakhla3
318BREI8p9k,2020-09-16T23:03:34Z,Manel 2B,Chaba la voi dyalha topp hayla ou mbaha
318BREI8p9k,2020-09-16T22:18:46Z,Azdin Habar,Ghol Rah mselm3lik 💝😍💋💋💔💍💯🤴👰😔🙏
318BREI8p9k,2020-09-16T21:49:54Z,Heba Mahdi, .. .... ...
318BREI8p9k,2020-09-16T19:21:03Z,khaoula Khoukha, 😍😍😍🤤
318BREI8p9k,2020-09-16T17:19:28Z,Mehdi Sefai, 🐐
318BREI8p9k,2020-09-16T15:07:32Z,Maido Fa,Pour quoi ps tu fais une chonson de ray ..je pense ça sera une belle expérience dans votre carrière
318BREI8p9k,2020-09-16T14:59:39Z,Aghiles Aoudia,Chabba😍💋
318BREI8p9k,2020-09-16T09:21:11Z,Rahma Rahmouch,Rabi yhdek
318BREI8p9k,2020-09-15T19:51:37Z,zàh rá, ♥️♥️♥️👌
318BREI8p9k,2020-09-15T17:16:28Z,Rachid casa,"Salut numidia ;Je te trouve belle ,intelligente, instruite et surtout pleine d'énergie positive.Mais je trouve aussi que tu la dépense dans des futilités insipides.Crois moi tu vaux mieux que ça.Cherche ta vrais mission dans la vie!Ce n'est pas un hasard que tu soit aussi connue enfin ....de la part de quelqu'un que tu ne connais pas mais qui t'apprécie bien."
318BREI8p9k,2020-09-15T16:45:43Z,Karim Rim, 2021 16🌸❤
318BREI8p9k,2020-09-15T13:24:06Z,سكيكدي خارج عن القانون, . . . . . 
318BREI8p9k,2020-09-14T21:13:37Z,Ro kia,Tooop
318BREI8p9k,2020-09-13T21:37:58Z,Fethi Elimbrator, 😒
318BREI8p9k,2020-09-13T07:15:29Z,ŸÆSĮN navan i 64,Ra7t la voix ya nomdya Marlboro ma khla fik Walo 🤣🤣🤣🤣🤣🤣🤣🤣
318BREI8p9k,2020-09-12T21:57:43Z,Kadirou Chadli,T3ayi el galb ki Nti ki bilal
318BREI8p9k,2020-09-12T18:16:55Z,Salah Benhammada, 😅
318BREI8p9k,2020-09-10T23:47:16Z,Lola Lila,Hbk bzaf
318BREI8p9k,2020-09-10T20:46:10Z,Salim Guendouz, . 😢 😢 😢 😢
318BREI8p9k,2020-09-10T10:23:30Z,nana Nada,toop 😍😍😍😍❤️❤️❤️
318BREI8p9k,2020-09-09T21:09:00Z,Mr tarik السِّي عْرِيبّان, 😒 
318BREI8p9k,2020-09-07T23:16:56Z,Lamara Soumia,Sah kader et bilal four
318BREI8p9k,2020-09-06T09:54:39Z,Ali Bouhania,Oooof
318BREI8p9k,2020-09-05T14:18:26Z,fleur de vie,Ghanatha d'une façon magnifique 💓💓
318BREI8p9k,2020-09-03T16:04:24Z,وصفات سريعة, 😂
318BREI8p9k,2020-09-02T14:15:42Z,tiktok Raï jdid,La voix 00w en plus matdkholch fel khatar 😏😁
318BREI8p9k,2020-08-31T10:34:14Z,Ahlam Bourahmani, 😍😍
318BREI8p9k,2020-08-28T12:33:53Z,مولود الجزئر,saha wana
318BREI8p9k,2020-08-28T09:34:42Z,ri mou,La voix thbel
318BREI8p9k,2020-08-25T10:48:15Z,hajar bensaid,Iiiiiriri
318BREI8p9k,2020-08-24T19:57:48Z,Sousou Sasa, 😍😍
318BREI8p9k,2020-08-23T13:35:33Z,Nour SiN, https://youtu.be/jiJhNARSBlw
318BREI8p9k,2020-08-22T23:38:47Z,فوزي فوزي, 💋
318BREI8p9k,2020-08-22T06:55:16Z,sonïa lã brůne,Bilal sghir n1 en Algérie ❤
318BREI8p9k,2020-08-21T19:56:33Z,Radwan Golf,Wach rahou yassana Fina fi hada chbar ta3 la9bar Rabi yahdina khawti golo amin
318BREI8p9k,2020-08-20T13:50:16Z,Mi Mi, 🤢
318BREI8p9k,2020-08-19T20:37:44Z,AMRANE ABDELHAMID,Azoul a Nomidia mulach ughilif partager m'as vedio avec tes amis dhila3nayam 🙏😊😘😍
318BREI8p9k,2020-08-19T20:36:07Z,AMRANE ABDELHAMID,https://www.youtube.com/watch?v=hzDbciQgl8c&feature=shareSvp abonnés vous sur m'a chaîne youtoube et partagez au maximum merci 😊 🙏Alors stp je me suis inscrit sur le site de sawt ShallengeJe voulais chanter alors wida qdarto t3awnoni Svp partager la vidéo sur t'as page et abonnés sur m'a chaîne youtoube merci 😊 🙏 😊😊😊😊😊😊
318BREI8p9k,2020-08-19T08:09:44Z,Mohamed Bouziane,C'est bien
318BREI8p9k,2020-08-19T01:45:13Z,Ryma Ziad,Rohi trabay ya 3omri trabay w sotri sadrak l3aryan whalala fi had lam3icha li khayartihaaa whalala lalala ya3tik derba 3la jiha
318BREI8p9k,2020-08-17T14:58:37Z,Amairi Zine,Très belle voix
318BREI8p9k,2020-08-17T13:14:00Z,Mohamed Gouasmi,Sotak bzaf chbab la chfti l comontar khlili jador bizo
318BREI8p9k,2020-08-16T00:26:44Z,mimi maram,Thabli nomidai ♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️
318BREI8p9k,2020-08-15T15:20:31Z,Toufik yahnine, 💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗
318BREI8p9k,2020-08-14T22:18:35Z,Elhadef leila,Très très belle voix mashalah
318BREI8p9k,2020-08-14T18:43:57Z,Chahinez Chanez, 😍😍😍😍😘😘😘😘😘
318BREI8p9k,2020-08-13T17:31:18Z,Rabab Bouchareb, 😂😂😂😂😂😂😂😂
318BREI8p9k,2020-08-13T15:10:58Z,Brahim mhbol 31, .... 
318BREI8p9k,2020-08-12T22:07:45Z,اسيد بلقمري, 😘😘
318BREI8p9k,2020-08-12T21:36:31Z,Anfel anfel, 🤨🤨🤫🤫🤫🤫🤫 🤔🤔🤔
318BREI8p9k,2020-08-12T19:58:40Z,Dada Didi,Matcharfich rabi yahdik ya mosiba
318BREI8p9k,2020-08-11T22:55:52Z,Haroun Falit, 14 
318BREI8p9k,2020-08-11T19:31:10Z,ilef lamar,La voix nta3 Azou flwn hhhhhh mjch 3liya riyhii
318BREI8p9k,2020-08-11T02:44:37Z,Adem Chigour habi koul, 🙏
318BREI8p9k,2020-08-10T22:58:20Z,Chouchou Zina,Wach nhrha t3yf bgra
318BREI8p9k,2020-08-10T22:57:42Z,salahe salah, 😂😂😂 
318BREI8p9k,2020-08-10T13:00:02Z,Latreche Dalila,"Your voice is very beautiful, baby, you are strong and beautiful, keep going"
318BREI8p9k,2020-08-10T12:10:19Z,Réda Gouti, 😉🤣
318BREI8p9k,2020-08-10T09:54:53Z,seyfeddine chbabha, 🤣🤣
318BREI8p9k,2020-08-10T01:10:32Z,Loli Loli, 🥺🥺🥺🥺🥺
318BREI8p9k,2020-08-10T01:00:09Z,Youva Adem,Tezzzzzz Vive hessni ♥️
318BREI8p9k,2020-08-10T00:44:28Z,Houari Zinou, ...😘😘😍😍
318BREI8p9k,2020-08-10T00:00:28Z,Lazhaf Toumi, 32 
318BREI8p9k,2020-08-09T20:54:23Z,Khalil Pipou,Mzlti bach3a brk
318BREI8p9k,2020-08-09T01:14:26Z,courage ya 9albi,Hakda ta3jbini ki matzidich 3liha tweli top
318BREI8p9k,2020-08-08T18:01:23Z,Crazy Roumaissa, ❤
318BREI8p9k,2020-08-08T13:30:32Z,Radia Lhd,Je t'aime numidia lzoul 😍😘😚😙😗👭❤💖
318BREI8p9k,2020-08-08T07:21:42Z,ɦaʟʄ ɢɨʀʟʄʀɨɛռɖ,C quoi cette voix c GRv 😯😯
318BREI8p9k,2020-08-08T03:17:40Z,Gharbi Nesrine, 😒
318BREI8p9k,2020-08-08T02:45:06Z,Bi Bicha, 😍😍
318BREI8p9k,2020-08-07T23:01:46Z,saida sauf à,Tu chantes super bien
318BREI8p9k,2020-08-07T22:02:07Z,Mouhamed Ouzzane,000000000????
318BREI8p9k,2020-08-07T15:40:11Z,Silina Lina, malgré 
318BREI8p9k,2020-08-07T15:22:25Z,aucun signal,Ayafras
318BREI8p9k,2020-08-07T12:57:07Z,Maria Kirat,I voici
318BREI8p9k,2020-08-07T11:48:06Z,Mohamed Mohamed, 😒😒
318BREI8p9k,2020-08-07T10:33:09Z,ÂĽÏ ĹŐŰ,🤮🤮🤮🤮🤮💩💩💩💩
318BREI8p9k,2020-08-06T19:32:10Z,chouchou chouchou, ❤️❤️❤️
318BREI8p9k,2020-08-06T10:29:26Z,Djoumana Dahdouh, 💗💗💗💗
318BREI8p9k,2020-08-06T09:29:29Z,Lilia Benrached,Kontt manhabhach psq jini zowakha mais blwe9t fe9t beli hiya dayra hakdha 😘😘
318BREI8p9k,2020-08-05T18:13:55Z,넉파랗산, 😂😂🤣🤣
318BREI8p9k,2020-08-05T15:03:47Z,kossial kassouri,🤢🤢🤢🤢🤢🤢🤢🤢🤮🤮🤮🤮🤮🤮🤮
318BREI8p9k,2020-08-04T18:54:35Z,Ahlam Lina,Hhhhhhh rohi t9li lbatata 5irlk ya ma5lo9a
318BREI8p9k,2020-08-04T12:34:22Z,Mimi Ali,👍👍👍👍
318BREI8p9k,2020-08-04T09:37:07Z,Assinat Soltan, () ) 
318BREI8p9k,2020-08-04T08:55:16Z,عزالدين عزالدين, 😂 
318BREI8p9k,2020-08-04T06:51:51Z,Morad Morad, dz
318BREI8p9k,2020-08-03T22:58:50Z,Meriem SoLiter, ... 👎🏻👎🏻.. 🧚‍♀️🧚 
318BREI8p9k,2020-08-03T21:18:17Z,Gaming Dz,Hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
318BREI8p9k,2020-08-03T20:55:07Z,Mohamad Lolo, 🙏😥
318BREI8p9k,2020-08-03T19:52:37Z,Hamza Abd, 😑😑
318BREI8p9k,2020-08-03T18:26:53Z,Nessrine Beauty,https://youtu.be/5cWZF5gZ3hc 
318BREI8p9k,2020-08-03T17:46:33Z,Selman Youssef,Ntajatak rahoum bawladhoum
318BREI8p9k,2020-08-03T17:46:07Z,Selman Youssef,Rohi sotri rohak yalbayra
318BREI8p9k,2020-08-03T17:34:38Z,Zara Kdr,Hhhhhhhhhhhhhhhh
318BREI8p9k,2020-08-03T17:23:44Z,Selman Youssef,Hachmi raki kbira
318BREI8p9k,2020-08-03T17:19:19Z,Marwa Mimi,Viox thabal ta3ak ma chérie 🤩🤩🤩👌
318BREI8p9k,2020-08-03T16:57:15Z,Just NĄR Jess, 😌😌😌😌😌
318BREI8p9k,2020-08-03T15:19:39Z,أميرة فاتح,Je t propose de faire un 2u m3a Kader Japonais 3ndkum 
318BREI8p9k,2020-08-03T12:46:12Z,Hessam Dragon, 😂😂😂
318BREI8p9k,2020-08-03T12:38:11Z,Farouk Abdelmoumene,chaine jdida nta3 les memes :https://www.youtube.com/channel/UC3UlfXRYPiEiQaJXBzLcJEg?view_as=subscriber
318BREI8p9k,2020-08-03T12:05:55Z,Anna Ninoussa,j'adoore cette meuf😍💗😘🔰💪
318BREI8p9k,2020-08-03T10:46:47Z,Yakout Yakout, . https://www.youtube.com/channel/UC2HYguLOd7mqTLgwc3jFU8A
318BREI8p9k,2020-08-02T20:55:16Z,mina Guzel, the voise
318BREI8p9k,2020-08-02T20:09:58Z,Biba Labiba, .....
318BREI8p9k,2020-08-02T15:18:40Z,Alouache Hakim, 💔😘😘😘😘
318BREI8p9k,2020-08-02T13:53:22Z,Nassim Jsk,Quand je te vois avec ces bêtises je me sens honte d'être kabyle sérieusement la poupée hh
318BREI8p9k,2020-08-02T10:11:41Z,تعبت نفسيا, 😐
318BREI8p9k,2020-07-31T22:22:47Z,boubou ninoucha, 😃😃😃
318BREI8p9k,2020-07-31T15:56:32Z,SëDdÄ BëL,😍😍Chaba lahi barek
318BREI8p9k,2020-07-30T14:58:26Z,Hassene Omar, 🙉
318BREI8p9k,2020-07-30T00:03:35Z,Chaima Beauty, . 1/ 😮😮😮 . 2/ 💋💋💋💋 . 3/ 💰💰💰💰 ++ 3/ 🚿🚿🛁🛁🛁🛀🛀 + 44/ 🌼🌼🌼🌼 ( 💕💕💕💕 👂👂👂 ) 5/ ( lai d'bébé) 😍😍😍😍😍😍 😛😛😛😛😛😛 66/ 😘😘😘 77/ 😷😷😷 😐😑 😥😣 
318BREI8p9k,2020-07-29T05:15:23Z,maisa hyung, ❤
318BREI8p9k,2020-07-28T20:46:32Z,amel raad, 🤔🤔🤔
318BREI8p9k,2020-07-28T02:13:05Z,عيسى شنيفر, 😍
318BREI8p9k,2020-07-27T19:11:38Z,Fati Timocha, 💕💕🇩🇿🇩🇿
318BREI8p9k,2020-07-27T18:12:25Z,Zina Zouaoui,Désolé mais ki tghani kabyle khir
318BREI8p9k,2020-07-26T19:58:37Z,Bűrçü øzberk,♥♥♥♥♥♥
318BREI8p9k,2020-07-26T17:38:46Z,Boualem Amraoui,Très belle femme avec beaucoup de charme
318BREI8p9k,2020-07-25T20:32:23Z,Charlene Demour,Numidia est un bonbon .genre chamalo . Elle est trop belle . Et trop sympa moi je l'adore
318BREI8p9k,2020-07-25T12:21:24Z,Ahlem Chahlat,Lah ybrk
318BREI8p9k,2020-07-25T11:10:25Z,Mimicha Mimi, 🙁
318BREI8p9k,2020-07-24T23:11:20Z,Dia Monta,Une belle voix
318BREI8p9k,2020-07-24T20:23:27Z,Said Haddad,😘😘
318BREI8p9k,2020-07-24T18:39:13Z,Anas Ketam,Vous avez une très belle voix
318BREI8p9k,2020-07-23T19:05:22Z,Rita Glamour, ❤️
318BREI8p9k,2020-07-23T10:10:37Z,étoiles filante,Tres belle voix ma chérie
318BREI8p9k,2020-07-23T01:18:07Z,Marwa Bouhadi,3andak sot yhabal hanona 💋💋
318BREI8p9k,2020-07-23T00:45:45Z,Rinad Rinad, ❣️❣️
318BREI8p9k,2020-07-22T13:41:10Z,Tayeb Seghier,Jabtiha lizoul🥰😘
318BREI8p9k,2020-07-22T10:58:31Z,Chaima Btem, 🤮🤢🥴 
318BREI8p9k,2020-07-21T21:17:14Z,Mir malek,Oui hiya chaba basah hasba fy roha
318BREI8p9k,2020-07-21T13:26:47Z,Rayane boudari,Toooooooooooooop👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
318BREI8p9k,2020-07-20T19:39:55Z,fleur d' or,Taghat direct
318BREI8p9k,2020-07-19T20:30:50Z,lamia lamia,❤❤❤❤❤❤
318BREI8p9k,2020-07-19T18:36:31Z,Leila Leila, 😂
318BREI8p9k,2020-07-19T11:13:03Z,Sabri Sabri,J'adore Numidie et une magnifique voix sat chanson
318BREI8p9k,2020-07-18T23:08:19Z,Gøm ęz,bravo bb
318BREI8p9k,2020-07-16T15:41:36Z,Yasmina Merabet, 😂😂😂
318BREI8p9k,2020-07-16T14:50:03Z,Cerine Sul,❤❤❤
318BREI8p9k,2020-07-16T13:10:36Z,Sohila Challel, 🤛🤛👎👎👎👎
318BREI8p9k,2020-07-15T17:10:51Z,نهاد حسين,Belle voie etchonson très belle
318BREI8p9k,2020-07-11T22:53:52Z,Radia Guerroudja,Ajmal sawat li nomidya ❤❤
318BREI8p9k,2020-07-10T15:29:46Z,Tima Fati,J'adore ta voix 😘😘😘😘
318BREI8p9k,2020-07-09T10:17:10Z,املي في الله, 😂😂😂
318BREI8p9k,2020-07-07T19:43:20Z,Dor saf,Wach biha 3ainek?? Un cocard t as vraiment du enerver l individu..entre nous c est pas difficile...
318BREI8p9k,2020-07-06T14:16:06Z,Djamila merakchi,Tu as une belle voix ma belle
318BREI8p9k,2020-06-14T21:41:50Z,farida mofredj,Très belle femme et une magnifique voix machalah 😘🌷 ♥️♥️♥️♥️♥️♥️
318BREI8p9k,2020-06-11T01:18:20Z,oum ayoub,Bitawfik
